111  61.82863811  006.10902292
111  61.82867323  006.10922828
112  61.82867323  006.10922828  61.82868677  006.10929165
111  61.82874595  006.10927962
111  61.82888643  006.10921571
112  61.82894084  006.10926076  61.82895081  006.10933830
111  61.82894084  006.10926076
112  61.82894084  006.10926076  61.82894084  006.10926286
111  61.82897102  006.10952794
111  61.82899921  006.10959709
112  61.82899377  006.10975845  61.82896171  006.10986859
111  61.82899377  006.10975845
111  61.82897102  006.10983912
112  61.82897102  006.10983912  61.82895606  006.10987232
111  61.82898981  006.10992818
112  61.82898981  006.10992818  61.82902899  006.11000815
111  61.82901350  006.11009896
111  61.82908672  006.11008780
111  61.82919981  006.11003206
111  61.82917990  006.10954391
111  61.82915233  006.10954760
111  61.82912375  006.10886004
111  61.82910441  006.10876588
111  61.82896990  006.10880428
111  61.82895758  006.10883403
112  61.82887045  006.10908262  61.82881888  006.10917678
111  61.82887045  006.10908262
113  61.82869756  006.10910627
110 5 0.00 83.0100 New Taxiway 52
111  61.82939368  006.11147012
111  61.82936227  006.11146635
112  61.82935589  006.11135453  61.82935219  006.11128510
111  61.82935589  006.11135453
111  61.82934621  006.11135265
111  61.82937399  006.11186707
111  61.82947141  006.11185544
112  61.82947141  006.11185544  61.82950434  006.11185108
111  61.82950434  006.11177406
111  61.82950126  006.11158152
112  61.82945015  006.11141513  61.82941447  006.11137372
111  61.82945015  006.11141513
111  61.82941276  006.11141876
113  61.82938787  006.11135987
110 1 0.00 355.3000 New Taxiway 35
111  61.82996155  006.10648976
112  61.82989412  006.10665428  61.82983523  006.10666513
111  61.82989412  006.10665428
111  61.82947845  006.10673926
111  61.82946600  006.10647168
111  61.82930714  006.10649679
111  61.82927869  006.10647921
111  61.82913169  006.10666252
111  61.82907183  006.10667508
111  61.82903863  006.10671776
111  61.82909774  006.10797939
111  61.82888064  006.10802722
111  61.82891478  006.10873773
111  61.82896990  006.10880428
111  61.82910441  006.10876588
111  61.82912375  006.10886004
111  61.82915233  006.10954760
111  61.82917990  006.10954391
111  61.82919981  006.11003206
111  61.82908672  006.11008780
111  61.82910877  006.11057897
111  61.82935630  006.11052623
111  61.82938333  006.11043433
111  61.83007137  006.11030263
112  61.83007137  006.11030263  61.83014101  006.11029531
111  61.83016773  006.11046000
111  61.83014483  006.10996264
111  61.83012570  006.10997095
112  61.83004667  006.11016766  61.82998641  006.11019172
111  61.83004667  006.11016766
111  61.82964116  006.11024488
111  61.82960329  006.11015768
111  61.82952476  006.10851893
112  61.82956558  006.10841900  61.82959901  006.10838288
111  61.82956558  006.10841900
112  61.82956558  006.10841900  61.82957464  006.10840921
112  61.82959885  006.10839756  61.82961210  006.10839365
111  61.82959885  006.10839756
111  61.82996824  006.10831487
112  61.82996824  006.10831487  61.82999103  006.10831902
111  61.83000930  006.10842298
111  61.83007348  006.10841313
111  61.83003604  006.10760001
111  61.82997251  006.10769857
112  61.82995188  006.10777089  61.82993944  006.10777717
111  61.82995188  006.10777089
111  61.82967524  006.10782439
112  61.82963790  006.10775408  61.82963375  006.10769382
111  61.82963790  006.10775408
111  61.82962248  006.10740630
112  61.82966457  006.10725312  61.82970981  006.10724408
111  61.82966457  006.10725312
111  61.82989976  006.10720452
112  61.82989976  006.10720452  61.82993817  006.10720452
111  61.82995370  006.10728990
111  61.83002215  006.10729838
113  61.82998479  006.10648701
110 1 0.25 84.3600 Turnpad 08
111  61.83008137  006.10014176
112  61.83008137  006.10014176  61.83000954  006.10004533
112  61.83005719  006.09987434  61.83007142  006.09978997
111  61.83005719  006.09987434
111  61.83001550  006.09905803
111  61.82986751  006.09910042
111  61.82993088  006.10029963
113  61.83008277  006.10026576
110 1 0.25 264.9200 Turnpad 26
111  61.83032492  006.11667478
112  61.83032492  006.11667478  61.83031010  006.11670512
111  61.83031275  006.11674341
111  61.83034733  006.11756494
111  61.83049380  006.11754128
111  61.83043609  006.11628787
111  61.83029183  006.11630382
111  61.83029725  006.11646313
111  61.83035547  006.11652424
112  61.83036044  006.11658758  61.83034432  006.11662972
113  61.83036044  006.11658758
130 Airport Boundary 74
111  61.82946807  006.09877295
111  61.82911833  006.09961787
111  61.82945387  006.10522151
111  61.82880458  006.10549699
111  61.82831967  006.10674809
111  61.82838018  006.10837190
111  61.82887675  006.11078626
111  61.82924664  006.11154480
111  61.82922606  006.11440502
111  61.82952300  006.11712710
111  61.82985037  006.11814493
111  61.83121078  006.11791276
111  61.83160055  006.11732558
111  61.83179614  006.11369126
111  61.83114417  006.11194938
111  61.83044647  006.09881148
113  61.83005140  006.09848991
120 Linear Feature 73
111  61.82925745  006.10594280 20
111  61.82925169  006.10644850 20
111  61.82912408  006.10661067 20
111  61.82906151  006.10661765 20
111  61.82900800  006.10668914 20
115  61.82900965  006.10675802
120 Linear Feature 72
111  61.82909752  006.10876785 30
111  61.82921899  006.10827124 30
111  61.82917642  006.10728727 30
112  61.82923984  006.10687672  61.82931064  006.10672152 30
115  61.82942461  006.10669731
120 Linear Feature 68
111  61.82945125  006.10732984 30
115  61.82943014  006.10684748
120 Linear Feature 68
111  61.82945264  006.10732960 24
115  61.82943152  006.10684724
120 Linear Feature 68
111  61.82945434  006.10732930 24
115  61.82943322  006.10684694
120 Linear Feature 68
111  61.82945587  006.10732903 30
115  61.82943475  006.10684667
120 Linear Feature 71
111  61.82922516  006.10699986 25
111  61.82919045  006.10692143
112  61.82919045  006.10692143  61.82916196  006.10685615 25
115  61.82911215  006.10684867
120 Linear Feature 71
111  61.82922423  006.10700172 25
111  61.82918952  006.10692328
112  61.82918952  006.10692328  61.82916134  006.10685874 25
115  61.82911215  006.10685157
120 Linear Feature 71
111  61.82922293  006.10700430 25
111  61.82918821  006.10692586
112  61.82918821  006.10692586  61.82916047  006.10686233 25
115  61.82911214  006.10685533
120 Linear Feature 71
111  61.82922152  006.10700710 25
111  61.82918680  006.10692865
112  61.82918680  006.10692865  61.82915954  006.10686622 25
115  61.82911214  006.10685939
120 Linear Feature 71
111  61.82922028  006.10700955 25
111  61.82918556  006.10693109
112  61.82918556  006.10693109  61.82915873  006.10686962 25
115  61.82911214  006.10686295
120 Linear Feature 71
111  61.82921887  006.10701235 25
111  61.82918414  006.10693388
112  61.82918414  006.10693388  61.82915779  006.10687351 25
115  61.82911214  006.10686701
120 Linear Feature 71
111  61.82921746  006.10701515 25
111  61.82918273  006.10693667
112  61.82918273  006.10693667  61.82915686  006.10687740 25
115  61.82911214  006.10687108
120 Linear Feature 71
111  61.82921605  006.10701796 25
111  61.82918131  006.10693947
112  61.82918131  006.10693947  61.82915592  006.10688132 25
115  61.82911214  006.10687517
120 Linear Feature 70
111  61.82912268  006.10728134 25
115  61.82920455  006.10726941
120 Linear Feature 70
111  61.82912256  006.10727777 25
115  61.82920443  006.10726584
120 Linear Feature 70
111  61.82912245  006.10727442 25
115  61.82920432  006.10726249
120 Linear Feature 70
111  61.82912230  006.10727104 25
115  61.82920417  006.10725911
120 Linear Feature 70
111  61.82912217  006.10726702 25
115  61.82920403  006.10725509
120 Linear Feature 70
111  61.82912204  006.10726327 25
115  61.82920391  006.10725134
120 Linear Feature 70
111  61.82912191  006.10725922 25
115  61.82920378  006.10724729
120 Linear Feature 70
111  61.82912177  006.10725503 25
115  61.82920364  006.10724310
120 Linear Feature 68
111  61.82950174  006.10845104 30
115  61.82947450  006.10783882
120 Linear Feature 68
111  61.82950313  006.10845080 24
115  61.82947589  006.10783858
120 Linear Feature 68
111  61.82950483  006.10845050 24
115  61.82947759  006.10783828
120 Linear Feature 68
111  61.82950636  006.10845023 30
115  61.82947912  006.10783801
120 Linear Feature 68
111  61.82959351  006.11038889 30
115  61.82958789  006.11024459
120 Linear Feature 68
111  61.82959490  006.11038864 24
115  61.82958927  006.11024435
120 Linear Feature 68
111  61.82959660  006.11038835 24
115  61.82959097  006.11024405
120 Linear Feature 68
111  61.82959813  006.11038808 30
115  61.82959250  006.11024378
120 Linear Feature 67
111  61.82955746  006.10681741 4
111  61.82957343  006.10718245
111  61.82960701  006.10793220 4
111  61.82962258  006.10829626
111  61.82971506  006.11023662 4
115  61.82972135  006.11036963
120 Linear Feature 66
111  61.82926077  006.10724022 10
111  61.82933224  006.10722725
111  61.82942200  006.10762692 10
111  61.82935093  006.10764281
111  61.82935041  006.10894953 10
111  61.82941436  006.10902495
111  61.82925378  006.10903383 10
111  61.82918887  006.10910786
111  61.82922589  006.10987125 10
111  61.82928741  006.10979755
111  61.82938731  006.10971216 10
115  61.82945090  006.10978550
120 Linear Feature 65
112  61.82947242  006.10814379  61.82942976  006.10816133 57
112  61.82940254  006.10827251  61.82939420  006.10832349
111  61.82940254  006.10827251
112  61.82940254  006.10827251  61.82939563  006.10831478 10
111  61.82939595  006.10835071 10
111  61.82945913  006.10971878
112  61.82945913  006.10971878  61.82944668  006.10995859 10
112  61.82927715  006.10972506  61.82926352  006.10949404
111  61.82927715  006.10972506 10
111  61.82924396  006.10897927
112  61.82924396  006.10897927  61.82924053  006.10890298 10
111  61.82926056  006.10883238 10
111  61.82940254  006.10827251
111  61.82942297  006.10894914
112  61.82942297  006.10894914  61.82942914  006.10910390 10
116  61.82924396  006.10897927  61.82920520  006.10869300
120 Linear Feature 64
111  61.83008289  006.10639318 10
112  61.82986447  006.10694280  61.82963873  006.10708749
111  61.82986447  006.10694280
112  61.82986447  006.10694280  61.83009894  006.10698353 10
111  61.83012893  006.10737218
111  61.83013561  006.10751402 10
112  61.82991011  006.10805146  61.82967539  006.10819971
111  61.82991011  006.10805146
112  61.82991011  006.10805146  61.83013716  006.10808038 10
111  61.83018143  006.10848842
111  61.82991011  006.10805146 10
111  61.82961478  006.10811374
111  61.82957524  006.10812210 57
111  61.82947242  006.10814379 57
112  61.82937667  006.10805052  61.82934968  006.10796111
111  61.82937667  006.10805052
112  61.82937667  006.10805052  61.82937119  006.10803236 10
112  61.82936632  006.10798476  61.82936521  006.10795885
111  61.82936632  006.10798476 10
111  61.82933224  006.10722725 10
112  61.82933814  006.10716423  61.82934412  006.10712929
111  61.82933814  006.10716423
112  61.82933814  006.10716423  61.82934679  006.10711367 57
112  61.82942065  006.10703369  61.82947319  006.10701865
111  61.82942065  006.10703369 57
111  61.82952513  006.10701229
111  61.82956562  006.10700393 10
115  61.82986447  006.10694280
120 Linear Feature 59
111  61.82983473  006.10076958 10
111  61.82979737  006.09995895 10
112  61.82977812  006.09984886  61.82976611  006.09980672
111  61.82977812  006.09984886 10
111  61.82971208  006.09961938
112  61.82971208  006.09961938  61.82968821  006.09953742 10
112  61.82979761  006.09927353  61.82991081  006.09925348
111  61.82979761  006.09927353
112  61.82979761  006.09927353  61.82990052  006.09925348 10
112  61.82989963  006.09962317  61.82986299  006.09972344
111  61.82989963  006.09962317 10
111  61.82984097  006.09977793
112  61.82984097  006.09977793  61.82979638  006.09989201 10
115  61.82980205  006.10006054
120 Linear Feature 63
111  61.83002847  006.10523622 10
111  61.83024588  006.10985878 10
112  61.83006210  006.11023187  61.82987233  006.11027442
111  61.83006210  006.11023187
112  61.83006210  006.11023187  61.83025692  006.11022387 10
111  61.83027613  006.11050194 10
111  61.83033206  006.11169098
111  61.83006210  006.11023187 10
111  61.82971760  006.11030238
111  61.82968976  006.11030808 10
111  61.82925958  006.11039612
111  61.82928159  006.11042460 10
115  61.82928528  006.11053580
120 Linear Feature 62
111  61.82935630  006.11052623 3
111  61.82938333  006.11043433 3
111  61.83007137  006.11030263
112  61.83007137  006.11030263  61.83011583  006.11029927 3
115  61.83014180  006.11037187
120 Linear Feature 60
111  61.82997140  006.10653814 3 102
112  61.82988990  006.10674322  61.82979980  006.10676331
111  61.82988990  006.10674322 3 102
111  61.82944145  006.10684330 3
112  61.82942992  006.10682499  61.82942913  006.10680733
111  61.82942992  006.10682499 3
111  61.82941555  006.10647965 3
111  61.82930970  006.10649639 3
111  61.82919200  006.10664887 3
115  61.82919941  006.10688254
120 Linear Feature 58
111  61.83053399  006.11594225 10
111  61.83056394  006.11659200 10
112  61.83061060  006.11683684  61.83064919  006.11698922
111  61.83061060  006.11683684 10
111  61.83065920  006.11703647
112  61.83065920  006.11703647  61.83067664  006.11710732 10
112  61.83056673  006.11732777  61.83047869  006.11733382
111  61.83056673  006.11732777
112  61.83056673  006.11732777  61.83045154  006.11733261 10
112  61.83046893  006.11696993  61.83050381  006.11687426
111  61.83046893  006.11696993 10
111  61.83051446  006.11684991
112  61.83051446  006.11684991  61.83056591  006.11671720 10
115  61.83056394  006.11659200
120 Linear Feature 57
111  61.83043012  006.11655640 19
111  61.83035501  006.11673540 19
111  61.83038928  006.11752864 19
115  61.83073993  006.11745795
120 Linear Feature 56
111  61.82993456  006.10004836 19
111  61.83001903  006.09985061 19
111  61.82998100  006.09908263 19
115  61.82962634  006.09914645
120 Linear Feature 61
111  61.83012570  006.10997095 3
112  61.83004628  006.11017207  61.82997184  006.11018515
111  61.83004628  006.11017207 3
111  61.82961023  006.11025705 3
112  61.82958765  006.11020619  61.82958503  006.11015573
111  61.82958765  006.11020619 3 102
111  61.82950467  006.10847795 3 102
112  61.82959303  006.10830182  61.82967305  006.10828927
111  61.82959303  006.10830182 3 102
111  61.82993930  006.10823670
112  61.82993930  006.10823670  61.83003019  006.10823670 3 102
111  61.83004657  006.10841283
111  61.83001374  006.10762495 3 102
112  61.82992957  006.10786476  61.82984185  006.10788485
111  61.82992957  006.10786476 3 102
111  61.82956326  006.10794135
112  61.82956326  006.10794135  61.82948264  006.10795265 3 102
111  61.82947672  006.10779696 3 102
111  61.82945479  006.10736882 3 102
112  61.82954014  006.10718928  61.82962560  006.10717045
111  61.82954014  006.10718928 3 102
111  61.82991045  006.10711329
112  61.82991045  006.10711329  61.82998800  006.10711852 3 102
115  61.82999655  006.10729784
21  61.83013096  006.10190429 5 96.0000 4.50 08  VASI
21  61.83011694  006.10190691 5 96.0000 4.50 08  VASI
21  61.83026167  006.11467099 5 264.3100 4.50 26  VASI
21  61.83024760  006.11467452 5 264.3100 4.50 26  VASI
20  61.82973615  006.11050571 355.4300 0 3 {@L}C{@R}08-26{@@,@L}C
20  61.82971880  006.11009902 355.4300 0 3 {@L}C{@R}08-26{@@,@L}C
20  61.82964073  006.10844705 355.4300 0 3 {@L}B{@R}08-26{@@,@L}B
20  61.82961620  006.10780002 355.4300 0 3 {@L}B{@R}08-26{@@,@L}B
20  61.82959168  006.10731514 355.4300 0 3 {@L}A{@R}08-26{@@,@L}A
20  61.82956046  006.10668228 355.4300 0 3 {@L}A{@R}08-26{@@,@L}A
14  61.82912241  006.10761209  45.93 0 Tower Viewpoint
1300  61.82928159  006.11039130  -4.66 tie_down props General Aviation
1301 A general_aviation 
1300  61.82928947  006.10979837 -118.58 tie_down turboprops Stand 3
1301 B airline 
1300  61.82924911  006.10888968 -82.04 tie_down turboprops Stand 2
1301 B airline 
1300  61.82933315  006.10723029 -95.42 tie_down jets|turboprops Stand 1
1301 B airline 
18  61.83130686  006.11364259 3 Rotating Beacon
19  61.82936123  006.10035333 1 Windsock
19  61.83093875  006.11704208 1 Windsock
50 11980 AFIS
1200 
1201  61.82923158  006.11017686 both 0 _stop
1201  61.82921620  006.10965326 both 1 _stop
1201  61.82942134  006.10947293 both 2 _stop
1201  61.82940050  006.10905408 both 3 _stop
1201  61.82923363  006.10853436 both 4 _stop
1201  61.82926962  006.10834716 both 5 _stop
1201  61.82923683  006.10761209 both 6 _start
1201  61.82935620  006.10705059 both 7 _stop
1201  61.82934230  006.11037920 both 8 C_stop
1201  61.82971624  006.11030162 both 9 C_start
1201  61.82960980  006.10811538 both 10 B_start
1201  61.82938681  006.10815511 both 11 B_start
1201  61.82956354  006.10700409 both 12 A_start
1201  61.83059617  006.11727879 both 13 _stop
1201  61.82978310  006.09963859 both 14 _start
1201  61.83011751  006.10689598 both 15 _start
1201  61.83016773  006.10799556 both 16 _start
1201  61.83026856  006.11019432 both 17 _start
1201  61.82945969  006.10971208 both 18 _stop
1202 10 11 twoway taxiway_B 
1202 12 7 twoway taxiway_B 
1202 9 8 twoway taxiway_A C
1202 9 17 twoway taxiway_A C
1204 departure 08,26
1204 arrival 08,26
1202 10 16 twoway taxiway_B B
1204 departure 08,26
1204 arrival 08,26
1202 12 15 twoway taxiway_B A
1204 departure 08,26
1204 arrival 08,26
1202 14 15 twoway runway 08/26
1204 departure 08,26
1204 arrival 08,26
1204 ils 08,26
1202 15 16 twoway runway 08/26
1204 departure 08,26
1204 arrival 08,26
1204 ils 08,26
1202 16 17 twoway runway 08/26
1204 departure 08,26
1204 arrival 08,26
1204 ils 08,26
1202 17 13 twoway runway 08/26
1204 departure 08,26
1204 arrival 08,26
1204 ils 08,26
1202 11 18 twoway taxiway_B 
1206 1 0 twoway  
1206 2 1 twoway  
1206 3 2 twoway  
1206 4 3 twoway  
1206 5 4 twoway  
1206 6 5 twoway  
1400  61.82909416  6.10861000  352.19 fuel_props 0 New Service Truck 92
1400  61.82910524  6.10853058  352.72 fuel_jets 0 New Service Truck 91
1400  61.82915372  6.10845199 -4.93 gpu 0 New Service Truck 90
1400  61.82919280  6.10799307  265.01 baggage_train 1 New Service Truck 89
99
